popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,energy_acoustic_ratio
58.0,159818,1,0.881,0.71,0,-6.114,0,0.0804,0.313,0.0126,0.116,0.817,117.997,4,synth-pop,1.1820788196911995
0.0,212496,1,0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,4,pop,0.3892819848200702
42.0,185454,0,0.646,0.476,0,-9.249,1,0.409,0.572,0.0,0.229,0.703,87.876,4,r-n-b,0.6047068916815577
85.0,258266,0,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,4,pop,1.4513486690279136
66.0,173973,0,0.788,0.605,1,-5.586,1,0.0578,0.00899,0.00275,0.318,0.427,103.94,4,pop,4.120021414851256
65.0,239103,0,0.895,0.467,5,-10.48,0,0.199,0.178,0.0,0.0802,0.742,132.955,4,pop,1.283413697941847
0.0,164802,0,0.506,0.371,0,-9.648,1,0.0717,0.782,0.0,0.11,0.45,79.01,4,indie-pop,0.3878567510772417
0.0,162897,0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b,0.689740022238331
63.0,277866,0,0.64,0.793,8,-7.911,1,0.0309,6.96e-05,0.275,0.136,0.809,119.513,4,synth-pop,6.6098863680305815
0.0,216426,0,0.533,0.426,9,-9.525,0,0.0297,0.46,0.0,0.1,0.152,103.267,3,pop,0.6544469393129309
67.0,260590,0,0.575,0.541,5,-6.45,1,0.0237,0.759,0.0,0.111,0.27,87.022,4,pop,0.5375700452321285
59.0,134845,1,0.654,0.766,2,-5.48,1,0.127,0.0178,2.37e-05,0.28,0.521,187.901,4,synth-pop,3.7315720384152495
0.0,193070,1,0.724,0.659,3,-5.735,0,0.0574,0.0195,0.00214,0.0535,0.475,134.953,5,indie-pop,3.500932347446836
3.0,216426,0,0.533,0.426,9,-9.525,0,0.0297,0.46,0.0,0.1,0.152,103.267,3,pop,0.6544469393129309
64.0,182626,1,0.572,0.75,1,-5.042,0,0.0604,0.0946,0.0,0.378,0.475,144.081,4,indie-pop,2.179873614498672
27.0,209413,0,0.726,0.636,6,-8.481,0,0.0243,0.392,0.232,0.192,0.546,110.007,4,synth-pop,0.9625331239647884
41.0,202457,0,0.459,0.9,1,-5.215,1,0.111,0.301,0.087,0.874,0.488,170.013,4,r-n-b,1.3813150977202833
0.0,162897,0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b,0.689740022238331
79.0,159381,0,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,4,pop,1.4986865481413976
1.0,242096,0,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,pop,1.4738747929248537
61.0,339442,0,0.567,0.585,9,-9.32,0,0.0329,0.517,4.84e-06,0.115,0.374,99.935,4,hip-hop,0.7558137769940193
3.0,187720,0,0.764,0.685,8,-5.548,0,0.0599,0.27,0.0,0.318,0.925,82.027,4,pop,1.2606390921717003
0.0,294960,0,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,r-n-b,0.23372566064474673
70.0,334173,0,0.537,0.628,10,-5.342,0,0.029,0.148,0.0,0.0355,0.514,97.87,4,pop,1.6514940444221884
72.0,199420,0,0.761,0.554,1,-8.119,0,0.0854,0.193,0.00844,0.0802,0.555,92.52,4,hip-hop,1.3495448189111492
86.0,141805,1,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,4,hip-hop,3.017503724304551
0.0,245640,0,0.649,0.613,1,-6.698,1,0.0321,0.423,0.000754,0.0872,0.679,121.437,4,r-n-b,0.8943537529975695
68.0,218418,0,0.832,0.962,7,-5.859,1,0.0959,0.517,0.00239,0.0857,0.359,130.006,4,pop,1.0498221244986776
23.0,225346,0,0.607,0.888,8,-5.532,1,0.0323,0.0798,0.0475,0.353,0.7,118.357,4,synth-pop,2.484081226711833
1.0,136733,0,0.663,0.287,9,-9.469,1,0.0344,0.854,6.85e-06,0.346,0.438,82.457,4,indie-pop,0.28943492127919523
0.0,213120,0,0.752,0.538,11,-13.293,1,0.0315,0.0629,8.8e-05,0.0767,0.752,123.028,4,synth-pop,2.2427719571702363
48.0,144419,0,0.686,0.555,0,-5.676,1,0.0853,0.223,0.00141,0.0989,0.148,77.009,4,indie-pop,1.2463649940157084
0.0,237135,0,0.517,0.579,2,-8.332,1,0.0342,0.308,1.55e-06,0.0846,0.394,80.004,3,indie-pop,1.0556304660944245
0.0,242160,0,0.772,0.803,1,-3.035,1,0.0468,0.187,0.0,0.434,0.853,94.98,4,hip-hop,1.6622725715000388
39.0,468793,0,0.612,0.425,0,-8.706,0,0.0499,0.36,7.85e-06,0.0776,0.17,135.009,4,indie-pop,0.7780788340963256
67.0,218093,0,0.638,0.831,11,-6.812,0,0.081,0.0263,0.0,0.0491,0.388,127.975,4,indie-pop,3.4480669865332603
27.0,150413,0,0.599,0.985,2,-6.696,1,0.0492,0.0328,0.0568,0.0318,0.547,152.042,4,synth-pop,3.4059199406163287
68.0,106501,0,0.625,0.165,4,-14.581,1,0.0354,0.835,1.11e-06,0.105,0.419,94.744,4,pop,0.180126166230519
53.0,213306,0,0.468,0.104,6,-14.49,1,0.0336,0.895,0.00179,0.114,0.453,95.852,4,indie-pop,0.10981486600720657
40.0,199632,0,0.85,0.665,10,-6.41,0,0.235,0.322,0.0,0.247,0.294,107.026,4,r-n-b,1.1180303745252114
61.0,237780,0,0.44,0.376,1,-11.798,1,0.0337,0.764,0.00169,0.118,0.309,97.778,4,indie-pop,0.39978451603553977
26.0,265373,0,0.515,0.801,7,-10.436,1,0.0321,0.000939,0.101,0.0575,0.483,119.939,4,synth-pop,6.026106369669991
57.0,245708,0,0.477,0.319,0,-7.757,1,0.0302,0.5,1.1e-05,0.111,0.0853,104.937,4,synth-pop,0.492698239173434
64.0,208440,0,0.504,0.364,1,-9.277,0,0.03,0.893,7.88e-05,0.0904,0.365,149.819,4,pop,0.3415726620868717
25.0,213786,0,0.551,0.222,7,-13.483,1,0.0366,0.0426,0.485,0.336,0.0359,180.013,4,synth-pop,1.8069342672472901
66.0,260310,0,0.607,0.624,5,-7.051,0,0.0354,0.697,0.0,0.0994,0.757,157.305,3,pop,0.6386819176492592
0.0,228760,0,0.653,0.875,5,-8.129,0,0.0871,0.0637,0.01,0.0982,0.377,116.642,4,synth-pop,2.675799473882164
77.0,190053,0,0.653,0.836,10,-5.626,0,0.0457,0.0452,0.299,0.1,0.804,133.182,4,indie-pop,2.9494389895831463
0.0,207678,0,0.513,0.458,10,-7.3,1,0.142,0.437,0.0,0.295,0.488,79.039,4,indie-pop,0.7157215025984844
48.0,190960,0,0.513,0.89,5,-5.253,0,0.0728,0.0319,0.00108,0.687,0.73,122.698,4,r-n-b,3.334048228500205
12.0,205533,0,0.702,0.933,2,-11.876,1,0.0492,0.0519,0.000128,0.155,0.896,115.114,4,synth-pop,2.925151590716742
83.0,164952,0,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0788,0.695,109.997,4,pop,4.6960216979426965
0.0,355440,0,0.736,0.704,11,-9.654,0,0.0398,0.278,0.0,0.0966,0.96,97.378,4,r-n-b,1.2593973383258008
67.0,147200,0,0.779,0.693,8,-6.033,0,0.0885,0.0832,0.0,0.0874,0.469,150.019,4,pop,2.222502796255004
2.0,192477,1,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,hip-hop,2.459663718925041
27.0,354386,0,0.798,0.728,9,-8.119,1,0.0943,0.113,0.000103,0.126,0.6,119.589,4,synth-pop,1.999581565847831
0.0,207333,1,0.722,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.532,95.022,4,hip-hop,2.5834684052287744
0.0,159250,0,0.79,0.724,1,-6.972,1,0.0852,0.0696,2.33e-06,0.113,0.642,101.04,4,pop,2.4208086988813022
67.0,248182,0,0.649,0.458,4,-7.632,0,0.0446,0.574,0.0,0.113,0.748,180.071,4,pop,0.5858524283222881
67.0,205500,0,0.868,0.635,10,-6.352,0,0.227,0.164,0.0,0.0898,0.621,90.019,4,pop,1.5786662537673466
25.0,204000,0,0.661,0.556,11,-10.241,0,0.0285,0.0552,0.000274,0.0645,0.567,115.019,4,synth-pop,2.388142269611667
72.0,393666,0,0.511,0.942,0,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,4,synth-pop,1.8536158251456867
42.0,229093,0,0.79,0.743,0,-5.828,1,0.0282,0.402,6.67e-06,0.0696,0.96,104.997,4,r-n-b,1.0450963353280018
70.0,315173,0,0.7,0.343,2,-10.474,1,0.0308,0.767,0.0,0.0789,0.488,137.864,4,pop,0.3692260564919579
0.0,187107,0,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop,2.224739540621489
40.0,288723,0,0.363,0.755,5,-8.784,1,0.051,0.463,0.00226,0.906,0.436,136.296,4,r-n-b,0.9659015772550162
70.0,230525,0,0.514,0.703,8,-6.859,1,0.0298,0.0107,7.62e-05,0.13,0.356,157.399,4,indie-pop,4.1122740324222224
88.0,230746,0,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,pop,3.014109019807965
63.0,182400,0,0.648,0.45,5,-9.57,0,0.167,0.134,7.31e-05,0.137,0.472,99.932,4,hip-hop,1.466337068793427
68.0,232066,0,0.639,0.594,10,-6.497,1,0.0347,0.131,0.0,0.119,0.378,80.034,4,pop,1.7047480922384253
46.0,110093,0,0.609,0.63,4,-10.791,0,0.175,0.762,0.0,0.0495,0.934,174.253,4,r-n-b,0.6019569424953488
58.0,217000,0,0.395,0.425,7,-7.616,0,0.0625,0.719,0.0,0.175,0.457,167.863,4,hip-hop,0.463908703978239
0.0,196266,0,0.802,0.402,11,-11.601,1,0.0316,0.0241,0.00539,0.171,0.763,110.994,4,indie-pop,2.8341503317096826
0.0,378733,0,0.567,0.92,1,-5.669,1,0.0483,0.468,4.04e-05,0.28,0.9,161.004,4,synth-pop,1.0857365743080643
29.0,249640,0,0.708,0.921,2,-3.954,1,0.0367,0.0568,0.000531,0.116,0.925,121.738,4,synth-pop,2.829338555890185
3.0,170964,0,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,pop,0.1704208213102361
75.0,131077,0,0.847,0.558,8,-5.855,0,0.0663,0.325,0.0,0.135,0.495,98.062,4,pop,0.9975596812709357
41.0,252692,0,0.507,0.503,9,-11.759,1,0.143,0.642,0.0,0.202,0.605,87.038,4,r-n-b,0.5778881730370655
0.0,307014,0,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,pop,3.0834378539730967
0.0,333800,1,0.793,0.737,6,-4.731,0,0.0785,0.0765,0.0,0.0747,0.697,167.969,4,pop,2.3522964916827984
26.0,205400,0,0.393,0.979,0,-3.104,1,0.0452,7.18e-06,1.44e-05,0.319,0.44,163.069,4,synth-pop,6.880405551646932
0.0,200480,0,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.838,95.002,4,hip-hop,1.7578579175523736
0.0,173947,1,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop,3.105741060151324
0.0,195134,1,0.554,0.509,1,-9.429,1,0.339,0.149,1.86e-05,0.094,0.718,199.874,4,hip-hop,1.4800882404062514
63.0,154506,0,0.802,0.691,6,-6.973,0,0.0466,0.0989,2.29e-06,0.277,0.452,97.021,4,indie-pop,2.0690018518708637
70.0,199174,0,0.559,0.632,5,-7.58,0,0.0608,0.413,0.0,0.118,0.699,90.097,4,pop,0.9268626707995539
1.0,223613,0,0.409,0.57,6,-10.54,0,0.0711,0.687,0.0,0.173,0.336,128.657,4,pop,0.603489599327042
47.0,143786,0,0.568,0.7,10,-5.724,1,0.0669,0.164,0.00546,0.103,0.971,129.505,4,r-n-b,1.6567840330312986
42.0,162867,0,0.649,0.589,3,-5.085,1,0.0393,0.574,0.0,0.222,0.966,104.218,3,r-n-b,0.7052475874940327
84.0,244960,0,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4,pop,0.8165369589775646
77.0,237626,0,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,4,indie-pop,2.9213020585875236
84.0,210560,1,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,4,pop,1.0975187948467384
42.0,252546,0,0.532,0.94,8,-3.473,1,0.144,0.0107,0.0,0.108,0.624,174.106,4,r-n-b,4.398661017274588
57.0,60000,0,0.708,0.631,9,-5.977,1,0.196,0.646,0.0,0.342,0.851,83.813,4,hip-hop,0.6807053404365795
62.0,155271,0,0.682,0.529,4,-9.862,1,0.0469,0.782,0.000294,0.102,0.39,126.995,4,indie-pop,0.5161752735132312
42.0,211142,0,0.713,0.587,7,-6.626,1,0.0368,0.201,0.0,0.108,0.604,85.969,4,r-n-b,1.3624986234446694
23.0,222613,0,0.78,0.644,5,-8.063,1,0.0265,0.00766,0.0,0.136,0.548,121.921,4,synth-pop,4.322341597291238
62.0,155989,0,0.702,0.658,10,-7.299,0,0.0655,0.00463,0.0842,0.0611,0.502,125.014,4,synth-pop,4.769615323099442
48.0,186985,0,0.686,0.566,4,-11.567,1,0.0496,0.159,0.0221,0.104,0.698,94.977,4,indie-pop,1.512376199590969
1.0,192160,0,0.54,0.63,10,-8.032,1,0.0494,0.217,0.0,0.111,0.321,85.648,4,pop,1.358385573002814
51.0,204280,0,0.577,0.922,8,-3.339,0,0.0445,0.000647,0.0,0.0984,0.679,142.037,4,synth-pop,6.3293745128203245
0.0,200000,1,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4,hip-hop,0.40655029540945137
28.0,267560,0,0.414,0.82,0,-8.921,1,0.0338,0.326,0.00625,0.483,0.468,171.437,4,synth-pop,1.2549449462321172
79.0,278991,1,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,4,indie-pop,4.885753128106976
55.0,343866,0,0.535,0.503,2,-8.593,0,0.0351,0.0493,0.265,0.34,0.351,112.971,4,synth-pop,2.3978952727983707
0.0,161093,0,0.507,0.616,4,-4.746,1,0.0376,0.744,3.15e-06,0.261,0.353,65.372,4,indie-pop,0.6025907842719066
4.0,266706,1,0.888,0.622,1,-3.875,1,0.213,0.16,0.0,0.101,0.664,91.977,4,hip-hop,1.5817283310063401
60.0,195397,0,0.711,0.731,2,-6.651,1,0.0569,0.233,0.0,0.178,0.474,130.0,4,hip-hop,1.4168069859812844
45.0,208786,0,0.65,0.557,9,-5.458,1,0.027,0.188,0.0,0.171,0.509,130.022,4,r-n-b,1.3729785851441185
0.0,212026,0,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19e-05,0.197,0.624,89.005,4,hip-hop,2.0186294022830786
0.0,225333,0,0.752,0.85,8,-8.327,1,0.0819,0.025,0.000131,0.149,0.491,122.991,4,pop,3.517269552914909
68.0,198130,1,0.797,0.782,3,-4.658,0,0.0504,0.00335,0.0,0.138,0.503,99.999,4,hip-hop,5.1972261408361415
0.0,200773,0,0.648,0.681,2,-8.389,0,0.0379,0.263,0.00761,0.0971,0.766,157.944,4,pop,1.2752358243474267
87.0,182160,0,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4,pop,0.43084940324383675
0.0,203066,0,0.669,0.669,0,-4.185,1,0.0849,0.274,0.0,0.289,0.546,95.023,4,indie-pop,1.2333550684789294
60.0,154434,0,0.898,0.435,6,-8.834,1,0.0489,0.555,0.0,0.139,0.836,115.034,4,indie-pop,0.5779462400794056
40.0,187133,0,0.307,0.831,11,-10.896,0,0.0915,0.000371,0.251,0.0581,0.491,204.115,4,r-n-b,6.408737854312707
50.0,152214,0,0.602,0.642,2,-5.404,0,0.211,0.0131,5.33e-06,0.0668,0.54,175.978,4,indie-pop,3.8401384189667094
1.0,172342,0,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop,1.6639834881741529
70.0,166520,1,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,4,indie-pop,6.021225084887148
34.0,205435,0,0.603,0.64,0,-5.601,1,0.0318,0.258,0.0,0.349,0.699,129.988,4,pop,1.2444549727720826
51.0,196160,0,0.594,0.522,7,-9.532,1,0.0433,0.888,0.000691,0.11,0.556,79.995,4,indie-pop,0.46195671633890945
59.0,80062,0,0.756,0.855,1,-3.352,0,0.208,0.222,0.0,0.188,0.525,92.905,4,hip-hop,1.5756909800088235
0.0,136733,0,0.663,0.287,9,-9.469,1,0.0344,0.854,6.85e-06,0.346,0.438,82.457,4,indie-pop,0.28943492127919523
71.0,218724,0,0.456,0.668,9,-7.795,0,0.0373,0.604,0.000145,0.141,0.263,144.062,4,pop,0.7439031405265651
0.0,245333,0,0.498,0.432,9,-14.386,1,0.0345,0.688,0.0,0.136,0.365,135.015,3,r-n-b,0.48673515205850143
84.0,204939,0,0.724,0.818,8,-3.747,1,0.168,0.0201,0.0,0.0358,0.696,77.004,4,pop,3.6830568483940027
85.0,231826,0,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,4,pop,2.048932769128576
0.0,311120,0,0.85,0.818,5,-8.624,1,0.0905,0.124,0.00125,0.349,0.84,105.268,4,synth-pop,2.020752545331156
1.0,301906,0,0.569,0.443,7,-8.402,1,0.0327,0.461,0.0,0.133,0.15,75.038,4,r-n-b,0.6723700526181873
0.0,248768,0,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,hip-hop,2.990625702090145
4.0,193143,0,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4,pop,0.42155124585978876
43.0,242346,0,0.621,0.854,9,-6.706,1,0.0566,0.151,0.0,0.153,0.511,105.975,4,r-n-b,1.8898568298134082
0.0,158486,0,0.753,0.652,11,-5.877,1,0.0594,0.133,0.0,0.0764,0.55,136.138,4,indie-pop,1.7691169924782952
68.0,220244,0,0.521,0.509,3,-8.059,1,0.0276,0.738,0.784,0.119,0.37,153.563,4,indie-pop,0.5239996279811712
72.0,160851,0,0.708,0.672,6,-7.493,0,0.0582,0.322,0.0,0.135,0.399,93.886,4,hip-hop,1.1250904139359363
86.0,141805,1,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,4,pop,3.017503724304551
44.0,227933,0,0.61,0.945,5,-2.904,0,0.0596,0.084,3.48e-05,0.0713,0.729,140.015,4,r-n-b,2.4946628247333646
1.0,181733,1,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.979,4,hip-hop,1.3303212028412426
45.0,229108,0,0.38,0.371,8,-14.221,1,0.0358,0.889,0.0256,0.118,0.378,108.718,4,indie-pop,0.348438873238734
70.0,343906,0,0.473,0.562,0,-8.624,1,0.0451,0.65,0.000117,0.12,0.316,74.653,3,pop,0.6223422667354809
83.0,238805,0,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4,pop,0.784118958765672
0.0,231618,0,0.818,0.598,10,-5.948,0,0.113,0.0573,1.32e-06,0.634,0.331,111.052,4,hip-hop,2.4210159081232305
70.0,250287,0,0.709,0.929,5,-1.583,0,0.061,0.0431,0.00648,0.125,0.477,103.01,4,pop,3.094027069375143
77.0,137141,0,0.497,0.638,1,-5.31,1,0.0274,0.0467,0.0,0.385,0.77,172.01,4,indie-pop,2.665508816396023
42.0,267960,0,0.678,0.522,0,-7.881,1,0.0323,0.698,8.56e-05,0.102,0.713,145.74,4,r-n-b,0.5577747318768945
47.0,209333,0,0.773,0.506,9,-4.71,1,0.0439,0.664,0.0,0.247,0.782,137.845,3,r-n-b,0.5658263229418633
52.0,255746,0,0.871,0.379,6,-10.751,0,0.0752,0.0858,0.141,0.0689,0.491,107.961,4,synth-pop,1.6801497357839361
0.0,301373,0,0.788,0.419,4,-14.318,0,0.0643,0.152,0.165,0.169,0.842,161.253,4,synth-pop,1.3187010699873625
87.0,175889,0,0.813,0.657,0,-6.447,1,0.0372,0.00269,0.0,0.183,0.651,110.053,3,pop,5.1876582854064734
0.0,153190,0,0.604,0.741,2,-5.571,1,0.0475,0.178,3.49e-05,0.409,0.473,153.947,4,pop,1.636987864202331
68.0,245840,0,0.472,0.27,7,-11.649,1,0.027,0.729,0.0158,0.125,0.373,140.673,4,indie-pop,0.3147107448397003
0.0,163449,0,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,pop,1.7273808074146193
46.0,166890,0,0.577,0.869,2,-5.305,0,0.205,0.44,2.99e-06,0.0721,0.696,119.939,4,indie-pop,1.0887375407483513
72.0,200991,0,0.718,0.382,7,-8.237,1,0.0466,0.585,0.0,0.128,0.499,87.029,4,pop,0.5019122976995644
40.0,195040,0,0.75,0.738,2,-11.113,1,0.0403,0.47,0.0,0.0661,0.965,134.534,4,r-n-b,0.942690756598375
71.0,227091,0,0.742,0.879,0,-4.274,0,0.0328,0.0696,7.17e-06,0.0981,0.936,133.946,4,pop,2.599010698796262
66.0,215400,0,0.647,0.896,4,-5.949,1,0.0509,0.0709,0.0505,0.0614,0.953,118.729,4,synth-pop,2.599852511428042
0.0,250714,0,0.651,0.771,9,-6.541,0,0.0313,0.00381,1.71e-05,0.238,0.456,112.015,4,pop,5.083210560725205
64.0,154925,0,0.846,0.573,6,-6.005,0,0.0633,0.0437,0.0,0.0856,0.553,134.144,4,hip-hop,2.62602940108233
48.0,454975,1,0.812,0.844,9,-10.206,0,0.508,0.397,0.0,0.0654,0.834,77.192,4,r-n-b,1.1380262572089863
66.0,309640,0,0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,4,pop,1.2553198607091447
44.0,249469,0,0.808,0.456,3,-10.971,1,0.0586,0.268,8.52e-05,0.0379,0.872,102.645,4,r-n-b,0.9914602752528356
83.0,195950,1,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,4,hip-hop,1.0197446692613998
0.0,171029,0,0.741,0.52,8,-7.513,1,0.0656,0.447,1.97e-06,0.222,0.347,102.998,4,pop,0.7704388548615919
42.0,229493,0,0.497,0.894,1,-3.793,1,0.0371,0.00771,0.0,0.0924,0.498,134.964,4,r-n-b,4.6409295592558175
41.0,199426,0,0.671,0.527,11,-10.175,1,0.0784,0.898,0.000105,0.684,0.58,103.502,4,r-n-b,0.461345566502621
2.0,200000,1,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4,hip-hop,0.40655029540945137
63.0,225000,0,0.657,0.836,5,-3.399,0,0.127,0.376,0.0,0.0919,0.837,88.014,4,hip-hop,1.1686067214960392
82.0,249586,0,0.432,0.652,8,-4.969,1,0.0285,0.262,0.0,0.258,0.507,190.028,3,indie-pop,1.2467700330977567
0.0,184390,0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,4,pop,2.8856779152692655
74.0,269573,1,0.75,0.789,0,-5.058,1,0.0647,0.0148,0.0,0.501,0.467,135.954,4,hip-hop,3.9305838593125535
5.0,218476,1,0.8,0.771,10,-6.638,0,0.123,0.0531,0.0,0.229,0.886,118.991,4,hip-hop,2.7246704052578616
45.0,208777,0,0.355,0.264,0,-10.174,1,0.029,0.539,0.00353,0.0988,0.107,93.021,3,indie-pop,0.39803012962064627
47.0,136751,0,0.534,0.476,7,-8.268,1,0.0325,0.0337,0.0,0.629,0.593,106.891,4,indie-pop,2.6890426467007846
65.0,106495,0,0.619,0.84,0,-5.427,1,0.0515,0.082,0.275,0.28,0.0805,105.987,4,hip-hop,2.4087886267062544
68.0,175693,1,0.689,0.594,0,-7.645,1,0.0584,0.0301,0.0,0.102,0.653,137.112,4,indie-pop,3.000703817752578
0.0,205711,1,0.709,0.733,1,-4.051,1,0.0782,0.164,0.0,0.113,0.212,140.006,4,hip-hop,1.694224594401619
47.0,181373,1,0.753,0.656,0,-5.863,0,0.0759,0.655,0.0,0.099,0.819,91.022,4,r-n-b,0.6931471805599453
0.0,197933,1,0.594,0.568,0,-7.268,1,0.0701,0.147,4.01e-05,0.339,0.407,132.348,5,hip-hop,1.5764678931965306
79.0,239000,0,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,4,pop,1.6568401513286843
0.0,279635,0,0.785,0.7,9,-5.81,0,0.0406,0.0179,0.00251,0.0823,0.296,122.031,4,indie-pop,3.638560343924229
73.0,162794,0,0.668,0.392,2,-12.178,0,0.0585,0.789,0.00275,0.345,0.323,135.936,3,indie-pop,0.4029302525049763
62.0,174982,0,0.567,0.696,9,-5.416,1,0.301,0.456,0.0,0.113,0.544,92.061,4,indie-pop,0.9254391293748543
69.0,329146,0,0.742,0.533,0,-9.098,1,0.0288,0.459,0.148,0.064,0.391,97.395,4,synth-pop,0.7695041745620319
0.0,162897,0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b,0.689740022238331
1.0,203064,0,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4,pop,4.4417891771495785
0.0,246933,0,0.381,0.894,7,-8.638,1,0.037,0.0258,0.0,0.0251,0.797,205.528,4,indie-pop,3.536840969890862
70.0,239667,0,0.546,0.453,7,-13.04,1,0.121,0.382,3.9e-05,0.106,0.74,104.532,4,indie-pop,0.7805936239040556
96.0,184613,1,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,4,pop,2.459390054406177
49.0,257142,0,0.537,0.829,2,-6.831,1,0.0318,0.0268,0.00715,0.124,0.0383,140.047,4,indie-pop,3.4281684984369476
45.0,262004,0,0.52,0.316,5,-13.943,1,0.027,0.865,1.52e-05,0.114,0.305,93.001,4,indie-pop,0.3110782894036084
81.0,270000,0,0.77,0.84,11,-4.022,1,0.107,0.515,0.00452,0.145,0.192,96.012,4,pop,0.9661877030187781
28.0,343933,0,0.286,0.5,1,-14.281,0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,4,synth-pop,1.548350220454262
75.0,184760,0,0.522,0.914,7,-8.285,1,0.0379,0.000164,0.847,0.24,0.0364,137.939,3,r-n-b,6.667240934878284
78.0,270000,0,0.557,0.794,11,-5.698,0,0.2,0.179,0.0,0.106,0.432,91.366,4,pop,1.6884544527523249
50.0,222654,0,0.661,0.564,11,-8.543,1,0.0238,0.077,0.000312,0.112,0.327,100.026,4,synth-pop,2.1078794770003695
67.0,238426,1,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,4,synth-pop,2.1744256623714135
44.0,200439,0,0.785,0.553,10,-12.165,1,0.144,0.163,2.37e-05,0.182,0.906,90.971,4,indie-pop,1.475209412775422
47.0,207530,0,0.496,0.568,4,-7.968,0,0.0333,0.217,1.69e-05,0.094,0.236,88.918,4,indie-pop,1.2824617296401175
75.0,144349,1,0.808,0.639,1,-7.266,0,0.279,0.0802,0.0,0.15,0.395,118.0,4,r-n-b,2.1826137040471427
41.0,281685,0,0.665,0.539,0,-6.062,1,0.0326,0.714,0.0,0.109,0.441,115.869,4,indie-pop,0.5618111784988584
0.0,188562,0,0.603,0.854,9,-3.646,0,0.0377,0.00667,0.00188,0.113,0.666,147.039,4,pop,4.721555751359726
